	Year, Month,Argentina_Temp,Brazil_Temp,China_Temp,India_Temp,Paraguay_Temp
1901,1,20.5068,25.4428,-8.6729,16.2771,27.2056
1901,2,19.735,25.6852,-6.4365,18.189,27.2561
1901,3,18.1317,25.4134,0.65235,23.3944,26.1465
1901,4,13.5216,24.6807,7.55051,27.434,21.3767
1901,5,11.1601,24.2498,12.7269,29.6563,21.3151
1901,6,10.2154,23.6233,16.8987,30.0428,19.7732
1901,7,7.99692,23.9889,19.31,27.4777,20.3928
1901,8,9.27753,24.5464,18.4518,26.217,21.2069
1901,9,12.9267,25.4163,13.9814,26.3156,24.0168
1901,10,15.7964,25.9019,6.87255,25.1825,26.0056
1901,11,17.5532,25.3493,-0.2123,20.7326,26.124
1901,12,20.6557,25.2841,-7.3237,17.4863,27.53
1902,1,21.0173,25.4154,-7.9765,17.7767,27.1568
1902,2,20.9362,25.878,-5.6188,19.4134,28.283
1902,3,17.8175,25.5431,0.845,24.6802,26.3
1902,4,15.5771,25.2931,6.81054,27.6825,23.9856
1902,5,11.9015,24.7728,12.5724,30.0953,22.2508
1902,6,9.00386,24.3457,16.7761,29.608,21.403
1902,7,6.77735,24.0495,18.8765,27.2501,19.8358
1902,8,6.89955,23.6911,17.8276,26.9727,18.0836
1902,9,11.9907,25.408,14.0859,25.8685,24.3142
1902,10,14.5359,25.5335,7.37242,24.3563,24.3906
1902,11,17.0997,25.9746,-0.4219,20.1407,26.4924
1902,12,19.8316,26.0127,-6.5331,17.0481,27.6314
1903,1,20.1659,25.3233,-8.5214,16.9606,27.4818
1903,2,19.9313,25.7234,-5.4184,18.3702,27.8501
1903,3,17.7715,25.7457,-0.0522,22.5214,25.7419
1903,4,13.3227,25.0774,7.19569,27.0121,22.3357
1903,5,10.7337,24.1325,12.4672,29.4572,19.5829
1903,6,8.20792,24.0238,16.7294,29.9202,19.5369
1903,7,7.52366,23.7238,19.0683,27.6734,19.1109
1903,8,8.65353,24.1607,18.1561,26.255,20.2776
1903,9,13.4528,25.2533,13.9319,26.1736,24.5937
1903,10,13.929,25.3112,6.85982,24.2155,23.4181
1903,11,16.8303,25.4216,-1.0896,19.574,25.4585
1903,12,18.8585,25.7167,-7.3812,16.5952,26.2725
1904,1,20.8368,25.0649,-9.1682,16.7357,26.4923
1904,2,19.1368,25.4235,-5.6676,18.9173,26.3012
1904,3,17.1145,25.2458,-0.5744,23.0084,26.0952
1904,4,15.2957,24.9627,7.1091,27.9881,23.5794
1904,5,11.0147,23.6202,12.6099,29.3217,19.1394
1904,6,8.70655,23.057,17.049,28.7641,18.4121
1904,7,8.51353,23.413,18.8973,26.5075,20.3159
1904,8,9.09354,23.8104,18.2957,26.187,20.5191
1904,9,13.0323,24.9,13.8477,25.953,23.4603
1904,10,14.1054,25.1578,6.66483,24.427,23.6332
1904,11,16.6276,25.3359,-0.4451,19.9128,25.9658
1904,12,18.8707,25.2219,-6.5448,17.244,26.2129
1905,1,20.281,25.1291,-7.4643,15.8606,26.3474
1905,2,19.0304,25.4753,-6.9613,16.8244,26.1082
1905,3,18.339,24.9352,-1.3929,21.5156,26.1037
1905,4,13.7904,24.6405,5.83789,25.5401,22.0389
1905,5,9.80547,24.6035,12.3659,29.9189,20.6368
1905,6,8.60653,23.8587,17.1025,30.2554,20.2298
1905,7,6.48856,23.4819,19.2392,27.2491,18.4367
1905,8,9.10487,24.1923,17.9962,26.5998,20.637
1905,9,12.3176,25.0692,13.7901,26.178,23.1721
1905,10,14.2887,26.2031,7.29501,24.6808,26.3134
1905,11,17.111,25.6534,-0.7397,21.0833,25.3907
1905,12,19.1092,25.7393,-6.6007,17.0855,27.0502
1906,1,20.7944,25.2387,-9.4677,16.4007,28.1094
1906,2,20.5484,25.3513,-7.6866,18.1218,28.4371
1906,3,18.8332,25.3431,-0.0949,22.1459,27.2355
1906,4,14.4778,24.9139,7.45592,27.6601,23.9749
1906,5,11.3589,24.5172,12.7529,30.8243,22.6528
1906,6,5.88447,23.0143,17.0261,28.873,18.1674
1906,7,7.31096,23.6138,19.2708,27.094,19.7956
1906,8,9.45446,24.4442,18.3371,26.1986,20.8655
1906,9,11.5224,24.8271,14.0028,25.8253,22.5551
1906,10,15.7142,25.6293,7.47836,24.4925,25.1492
1906,11,17.8958,25.668,-1.7707,21.0307,26.5941
1906,12,18.7316,25.5985,-5.809,17.913,26.8614
1907,1,21.1677,25.2071,-7.6719,17.8702,27.5443
1907,2,20.2729,25.4104,-7.0033,18.2869,27.8671
1907,3,18.0668,25.713,-0.5376,21.9407,27.6298
1907,4,13.8176,25.0019,7.18896,25.887,23.4038
1907,5,9.80526,23.9344,12.6865,28.8561,19.1641
1907,6,6.56716,23.6279,16.5715,28.983,18.5696
1907,7,7.74773,22.872,18.8314,27.7722,18.8165
1907,8,7.97421,23.7429,18.6475,25.6788,19.3573
1907,9,10.7356,25.2631,13.8103,26.3188,23.7156
1907,10,14.145,25.4562,7.5898,24.9286,24.6546
1907,11,17.5865,25.5677,-1.1347,21.1149,26.5139
1907,12,19.2483,25.8325,-7.0217,16.7635,28.2888
1908,1,20.6974,25.6288,-8.9622,16.5446,28.0643
1908,2,20.1271,25.9109,-6.5309,18.9494,27.0618
1908,3,18.3978,25.5208,-0.6512,22.9364,26.2209
1908,4,13.1437,25.1811,7.14655,28.5217,23.0664
1908,5,10.4523,24.4295,12.7751,29.8861,20.6
1908,6,9.06892,23.7783,17.2112,29.8756,19.9623
1908,7,8.1673,23.9447,19.195,26.4599,20.2802
1908,8,8.1168,23.624,18.6299,25.6965,19.2123
1908,9,11.8695,25.3185,13.9766,25.8136,23.3269
1908,10,14.395,25.1056,7.42847,24.3195,24.0666
1908,11,16.9601,25.3861,-1.0535,19.9273,26.3175
1908,12,19.7542,25.8156,-6.0842,16.4412,27.5285
1909,1,21.4548,25.7951,-9.2528,17.0301,28.4293
1909,2,19.5517,25.8793,-5.8958,18.6174,26.8782
1909,3,17.8732,25.5469,-0.83,23.9693,25.707
1909,4,14.6134,25.1736,7.11037,26.2395,23.8684
1909,5,9.51869,23.6469,12.7321,29.4952,18.0724
1909,6,7.03482,23.4954,16.4745,28.1813,18.0151
1909,7,7.13613,23.5171,19.2482,26.1818,18.8192
1909,8,10.4245,24.2436,18.735,25.9589,22.4922
1909,9,12.3005,25.1402,14.0602,25.5819,23.8276
1909,10,14.1794,25.3059,7.18581,24.3711,24.2418
1909,11,16.3323,25.4995,0.28433,21.1287,25.6587
1909,12,18.4494,25.3486,-6.9526,17.4302,26.3931
1910,1,19.9978,25.5646,-9.0046,16.7974,27.9563
1910,2,19.0757,25.6468,-6.4983,18.847,26.5393
1910,3,16.5539,25.1937,-0.9292,23.3406,25.4578
1910,4,13.1193,25.1564,6.68162,27.3007,24.2532
1910,5,10.2852,23.5008,12.8168,29.8642,20.1882
1910,6,8.38585,23.8132,16.4495,28.4578,20.1411
1910,7,6.88482,23.5883,19.2243,26.6185,19.0452
1910,8,9.68495,24.4406,18.438,26.0822,21.7811
1910,9,12.1337,25.2904,13.3475,25.8855,23.1584
1910,10,15.3869,25.2594,7.27479,23.8205,24.2744
1910,11,18.2407,25.3558,-1.4103,19.252,26.3876
1910,12,19.9331,25.349,-8.0627,16.4693,26.8052
1911,1,20.8817,25.2726,-9.0302,17.6558,28.1969
1911,2,19.4818,25.7826,-6.2321,18.5322,27.8435
1911,3,16.9999,24.8326,-0.8016,22.1276,25.2383
1911,4,13.1531,24.8378,7.36569,27.3036,22.9537
1911,5,10.7198,24.2726,12.619,30.4807,21.0447
1911,6,7.39573,23.0571,16.6338,28.5749,17.4226
1911,7,7.92167,23.0756,18.8441,27.8783,18.5275
1911,8,8.17428,23.9917,18.0819,26.3955,19.9652
1911,9,10.3384,24.9372,13.93,25.9319,22.4271
1911,10,13.9004,25.3857,6.84898,24.6329,23.909
1911,11,17.4487,26.0043,-0.5496,20.1427,26.7248
1911,12,19.7642,25.8802,-7.583,17.227,27.8496
1912,1,21.2332,25.5096,-8.4983,17.2691,28.1075
1912,2,20.1462,25.6529,-4.7335,19.9333,28.6049
1912,3,18.5338,25.6174,-0.5594,23.2893,26.8482
1912,4,14.408,25.2739,7.4724,27.2852,23.7194
1912,5,10.206,24.4871,12.9012,30.1292,21.2862
1912,6,8.57189,23.6283,17.092,30.2562,19.1866
1912,7,7.32522,22.413,19.1813,27.111,16.6879
1912,8,8.60217,24.2288,18.0009,26.0635,19.9118
1912,9,12.5988,24.2782,12.8575,25.7697,21.6363
1912,10,15.7668,25.1787,6.35952,24.4415,24.2133
1912,11,17.3411,25.6648,-2.1207,19.8036,26.4134
1912,12,21.0727,25.3029,-7.8387,16.7558,27.5069
1913,1,20.7643,25.2876,-8.9952,16.746,25.1598
1913,2,21.1127,25.5254,-6.2531,19.0789,25.4177
1913,3,17.5114,25.3925,-0.9029,22.0648,24.2729
1913,4,15.4084,25.1836,6.59303,28.2112,22.7379
1913,5,10.9171,23.9629,12.3468,29.0723,19.1205
1913,6,8.66227,23.2471,16.5211,27.9655,16.7367
1913,7,9.8293,23.727,18.7855,26.7348,19.7051
1913,8,9.35896,23.8924,18.2759,26.3232,19.4074
1913,9,12.4607,24.7925,13.7355,26.3287,21.408
1913,10,14.942,25.5597,7.38891,24.676,23.6643
1913,11,18.3824,25.9073,-1.0005,20.0932,25.2397
1913,12,19.722,25.4638,-7.0908,17.1937,25.8812
1914,1,21.047,25.8369,-7.0076,17.6154,26.3711
1914,2,20.2731,25.5387,-5.215,19.093,25.3575
1914,3,17.4256,25.7268,0.25616,22.8752,25.9454
1914,4,13.7917,25.0412,7.32364,26.7427,22.5461
1914,5,10.6464,23.8815,12.8785,29.7828,18.6845
1914,6,9.1011,24.174,17.282,28.9913,19.9625
1914,7,9.29851,24.2315,19.456,26.7012,20.9284
1914,8,8.5383,23.8094,18.3506,26.0731,18.3035
1914,9,10.9073,25.3626,13.6908,26.0776,20.8079
1914,10,14.0402,25.6757,7.29339,23.9364,23.3833
1914,11,15.3582,26.0031,-1.4674,20.9243,23.8148
1914,12,18.8836,25.7589,-7.1897,17.2739,25.4929
1915,1,20.0593,25.944,-9.5875,17.0426,27.0175
1915,2,20.1745,25.7377,-6.8353,18.378,27.3478
1915,3,16.7037,25.679,-0.7152,22.9389,23.3242
1915,4,13.7398,25.6111,6.48666,27.2946,23.6683
1915,5,10.6164,25.6675,12.624,30.5291,21.2225
1915,6,5.55552,23.1536,16.7389,29.8398,14.8373
1915,7,8.25322,23.7383,18.9764,27.6937,17.9492
1915,8,10.1426,24.6544,18.1269,26.6672,20.0754
1915,9,11.5937,24.8876,13.5782,26.5108,20.1344
1915,10,14.9703,25.7494,7.41797,25.5425,22.8364
1915,11,17.7742,25.3486,0.02907,21.5005,24.1641
1915,12,19.8968,25.498,-5.5685,17.2457,25.96
1916,1,20.5548,25.5292,-8.4714,17.1662,26.3556
1916,2,19.7173,25.5913,-6.264,18.7634,24.8084
1916,3,16.8928,25.1363,-0.8219,24.7735,23.4854
1916,4,15.0296,25.0546,6.88459,28.1517,22.6344
1916,5,11.3483,24.1889,13.1284,30.0966,19.1658
1916,6,4.86873,22.5399,16.9729,27.9553,14.2255
1916,7,5.83653,22.9186,19.3004,26.9996,16.0221
1916,8,9.01249,24.1947,19.0697,26.1908,18.7811
1916,9,12.7309,25.6236,13.8948,26.0131,22.9755
1916,10,15.8964,25.2353,7.15758,24.3516,22.8878
1916,11,18.1891,25.4112,-0.782,19.9428,25.4619
1916,12,19.4874,25.0807,-8.0502,16.3664,25.8108
1917,1,22.019,24.9708,-10.012,16.826,27.9956
1917,2,20.2302,24.842,-5.9415,18.8009,25.5998
1917,3,17.0827,24.8985,-0.4181,22.5102,24.6302
1917,4,13.9426,24.3538,6.6652,25.8927,21.1398
1917,5,9.38404,22.6981,12.6597,28.3173,18.1637
1917,6,8.46169,22.254,17.2872,27.9425,17.4179
1917,7,7.03528,22.5059,19.64,26.6163,15.9125
1917,8,8.54843,23.2899,18.905,26.103,19.0353
1917,9,12.3879,24.6931,13.9364,25.3702,21.5597
1917,10,14.665,25.0706,7.09493,23.7146,22.4688
1917,11,17.9261,25.0748,-1.2662,19.6156,23.9489
1917,12,20.8212,25.0578,-8.5379,16.8491,27.1196
1918,1,20.6938,25.042,-9.2796,15.8845,27.0543
1918,2,20.1343,24.9086,-5.8484,18.9521,24.5209
1918,3,17.626,25.2893,0.52388,23.1046,24.0747
1918,4,14.6808,24.808,6.91384,26.2722,21.907
1918,5,9.26302,24.0891,12.6058,29.6911,18.2536
1918,6,7.18201,23.2549,16.7766,28.0192,17.1734
1918,7,7.43055,22.9302,19.2262,28.057,16.8327
1918,8,9.2077,23.6501,18.3424,26.5743,19.2339
1918,9,10.8653,24.9391,13.8185,26.3508,22.6303
1918,10,14.6113,25.5817,7.30052,24.8237,23.983
1918,11,17.496,25.7694,-1.7848,21.0045,25.4369
1918,12,20.2266,25.5148,-8.5115,16.9301,26.024
1919,1,21.8973,25.674,-10.461,17.4108,27.8168
1919,2,19.7798,26.0504,-5.8609,18.7149,25.5812
1919,3,18.1337,26.0848,0.26353,23.6169,25.6071
1919,4,14.4687,25.2359,7.37972,27.038,23.9432
1919,5,12.8296,25.29,13.0727,29.5456,21.9968
1919,6,7.80919,24.2317,17.1453,29.0379,18.0743
1919,7,7.84581,23.8839,19.5989,26.7873,19.6637
1919,8,8.65681,23.415,19.2523,26.2436,18.6747
1919,9,10.4795,24.5535,13.7872,25.8679,19.1634
1919,10,14.8157,25.5344,7.28582,24.2238,24.4677
1919,11,16.8971,25.531,-0.914,20.6876,25.3414
1919,12,20.3822,25.4192,-7.2023,16.9949,27.0746
1920,1,21.5395,25.5921,-7.7541,17.2949,27.1875
1920,2,20.1434,25.7305,-7.9435,18.6372,26.7984
1920,3,18.2636,25.4432,0.02547,23.309,26.1314
1920,4,15.3326,25.1477,7.24842,27.1151,24.0197
1920,5,11.3789,23.8878,12.9627,28.4624,19.8988
1920,6,7.46458,22.7493,16.7791,29.0198,17.1337
1920,7,6.35267,22.6417,19.9605,26.8808,15.7911
1920,8,9.64483,23.3441,18.4121,26.3817,18.3327
1920,9,12.5043,24.9131,13.8087,26.6943,22.1039
1920,10,14.3321,25.8933,7.76396,25.3313,24.2901
1920,11,17.6612,25.6618,-0.6643,21.1437,26.3875
1920,12,19.6931,25.2623,-7.4634,17.4939,26.7637
1921,1,20.1603,25.2483,-8.6959,17.6378,27.2725
1921,2,19.3611,25.3842,-6.1729,18.6629,26.1268
1921,3,16.8558,25.2327,-0.1617,25.0045,25.0218
1921,4,14.5739,24.5523,7.31188,28.6278,22.3403
1921,5,11.9494,24.2148,12.9085,31.2585,21.5737
1921,6,5.99041,21.9786,16.8662,29.1815,16.36
1921,7,6.37948,21.8082,19.6452,27.5601,16.8496
1921,8,8.78141,24.0452,18.6356,26.0628,20.507
1921,9,11.443,24.5681,13.7309,25.6509,21.2568
1921,10,14.4305,25.2472,7.08467,23.7814,24.3058
1921,11,17.5232,24.8733,-1.1296,19.8702,25.4063
1921,12,20.5119,25.5949,-6.8144,17.8241,28.1616
1922,1,20.3797,25.3578,-10.341,16.8745,26.9731
1922,2,19.2801,25.3545,-5.0048,19.724,26.3617
1922,3,17.3169,25.1979,0.16484,24.2847,25.2116
1922,4,13.5587,24.6797,7.96569,28.2657,23.1665
1922,5,11.0926,23.659,13.0572,30.3501,19.5258
1922,6,6.08803,22.7558,17.315,28.7781,15.8534
1922,7,9.09168,22.6978,19.6879,26.9061,19.076
1922,8,8.35601,23.842,18.6058,26.2296,20.0496
1922,9,12.4913,24.7445,13.9139,25.7467,21.775
1922,10,13.2112,24.6716,7.7171,23.9675,21.5526
1922,11,17.9661,25.1011,-1.3927,20.4544,26.1637
1922,12,19.8508,24.9685,-6.7385,16.6683,26.6858
1923,1,20.621,25.0443,-9.076,16.9574,27.5904
1923,2,20.5395,25.121,-6.6488,18.4275,27.0089
1923,3,18.1543,25.0485,1.31633,23.5946,25.7273
1923,4,14.2794,24.618,7.28748,27.938,23.8008
1923,5,9.46111,23.117,13.1909,29.7619,17.6533
1923,6,8.67269,23.0231,17.0701,30.749,17.9234
1923,7,5.45,22.1502,19.3633,26.8252,16.4949
1923,8,8.17842,23.8557,19.1818,26.037,20.5444
1923,9,11.7905,24.9094,13.8303,26.0184,21.8927
1923,10,13.0044,25.3086,7.26613,23.8943,24.0554
1923,11,17.3931,25.3799,-0.3415,20.4005,24.8357
1923,12,18.8413,25.6912,-6.5826,17.6566,27.1887
1924,1,20.7115,25.5478,-8.4645,16.9472,26.7968
1924,2,19.907,25.4219,-6.5716,19.446,27.0273
1924,3,17.4802,25.4808,-0.6854,24.7937,25.5602
1924,4,13.4505,24.7834,7.60444,28.5089,21.6311
1924,5,9.35572,23.3995,12.9476,29.3557,17.8237
1924,6,8.04967,22.8834,17.5597,30.4911,18.5096
1924,7,6.82776,22.66,19.7186,27.2099,17.3638
1924,8,7.74336,22.7177,19.1876,26.4486,18.5075
1924,9,10.7623,24.4151,14.2955,25.5828,21.2717
1924,10,14.613,24.3783,7.2002,24.2245,23.243
1924,11,16.8174,25.137,-0.7234,19.9161,24.5148
1924,12,20.8355,25.0816,-6.4618,17.3145,27.7295
1925,1,20.8147,24.8965,-8.793,15.7973,26.7217
1925,2,20.4727,25.0677,-7.3851,17.9308,27.0073
1925,3,18.8564,24.7,-0.3312,23.7058,25.4359
1925,4,14.038,25.0513,6.95375,28.4778,23.6638
1925,5,9.61286,23.8999,12.3582,29.0898,19.6087
1925,6,6.52141,22.5932,17.1036,28.1994,16.4437
1925,7,6.53613,22.5757,19.2869,26.3065,16.8957
1925,8,10.2501,24.3368,18.3968,26.4636,21.8038
1925,9,11.9088,24.7598,14.0892,26.3575,22.0047
1925,10,14.1685,25.1201,8.16867,24.7687,22.8123
1925,11,18.035,25.3842,0.59045,20.4214,25.7288
1925,12,20.1624,25.6523,-6.3974,17.0918,27.2995
1926,1,21.5752,25.5491,-8.0243,17.3705,28.1735
1926,2,20.9449,25.7196,-5.2372,20.086,27.0755
1926,3,19.0544,25.7088,0.99958,22.9545,27.6391
1926,4,13.6976,24.9825,7.3026,25.8276,23.3038
1926,5,9.83566,23.5167,13.1458,29.0189,19.2819
1926,6,8.48465,23.5523,17.028,30.8842,20.0236
1926,7,7.30105,22.7634,19.5662,27.5083,17.7191
1926,8,9.92357,24.1524,19.0572,26.3635,20.3514
1926,9,11.9735,25.5318,14.5326,25.9123,23.2855
1926,10,14.9862,25.3885,6.99133,24.2291,24.6491
1926,11,17.8088,25.7968,-0.7834,19.3714,26.276
1926,12,19.9825,25.2756,-8.0422,17.2541,26.5241
1927,1,20.5336,25.0293,-9.2248,16.7782,27.1766
1927,2,21.6772,25.1665,-6.868,18.5153,27.1378
1927,3,18.6055,25.0265,-1.4458,22.8225,25.7939
1927,4,14.7091,24.6888,7.31757,27.5241,22.784
1927,5,10.4979,23.5544,12.6867,29.4941,19.2701
1927,6,7.20307,22.3935,17.0787,29.2815,16.3801
1927,7,7.61922,22.2642,20.1507,26.7895,17.8439
1927,8,9.69229,23.6024,18.7221,26.0494,19.6966
1927,9,11.2131,24.6889,14.4582,26.1718,22.5122
1927,10,14.846,25.1525,7.70243,24.5164,24.2511
1927,11,17.9922,25.6524,0.19118,19.76,25.8232
1927,12,19.2799,25.3592,-6.3832,17.8318,26.0435
1928,1,20.0267,25.4502,-8.6892,17.0645,28.2099
1928,2,18.6815,25.6345,-5.6449,19.3476,26.7835
1928,3,17.1262,25.3235,0.64022,23.6479,25.7642
1928,4,14.255,25.2868,8.113,27.5484,24.1761
1928,5,9.8727,23.9237,13.3701,30.5925,19.2558
1928,6,6.67085,23.3907,17.1238,29.0835,16.6394
1928,7,7.54901,22.7564,19.9559,26.9264,17.0776
1928,8,8.79222,23.1264,18.6722,26.716,19.3622
1928,9,11.5659,24.5114,13.9686,26.3091,21.5134
1928,10,15.29,25.1445,7.27295,24.8307,24.3064
1928,11,18.1047,25.4769,-1.3834,20.7884,26.0942
1928,12,19.0739,25.1618,-8.3954,17.3353,26.4364
1929,1,21.5597,25.5329,-9.9948,16.9083,28.5278
1929,2,20.2249,25.314,-7.2033,18.2081,26.7905
1929,3,17.7869,24.9706,1.49564,24.3237,25.3797
1929,4,15.7533,24.284,8.33361,27.5761,23.5544
1929,5,9.8439,23.0428,12.991,30.5685,18.6771
1929,6,7.48105,22.9651,17.3762,29.147,16.4625
1929,7,8.33242,22.8274,19.5229,26.8865,17.3098
